instance_number,instance,number_of_machines,number_of_orders,number_of_workers,alpha,lower_bound,Tc,Tcry,q,IT,gha_gap,gha_obj,sa_Gap,sa_obj,sa_Time
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.385
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.378
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.457
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.373
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.776
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.748
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.752
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.806
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.735
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.744
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.761
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.919
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.799
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.81
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,2.741
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.748
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.662
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.573
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.67
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.162
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.158
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.166
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.179
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.187
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.324
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.343
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.352
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.319
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.326
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.342
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.334
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.365
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.635
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.662
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.282
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,0.778
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,0.667
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,0.716
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,200,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,0.71
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.496
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.443
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.492
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.477
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.414
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.911
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.876
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.958
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.926
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.878
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,1.558
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,1.861
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,1.939
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.915
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.888
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.965
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.852
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.868
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.902
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,1,0.95,100,1.2767973174890452,249.79,1.277,249.79,2.84
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.433
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.292
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.234
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.224
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,50,1.2767973174890452,249.79,1.277,249.79,0.22
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.489
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.482
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.444
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.48
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.9,100,1.2767973174890452,249.79,1.277,249.79,0.461
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.514
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.467
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.518
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.448
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,50,1.2767973174890452,249.79,1.277,249.79,0.517
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.052
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,0.948
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,0.99
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.004
1639049619.2973778,1639049619.2973778-Work5,2,20,5,1,246.64089566037734,500,20,0.95,100,1.2767973174890452,249.79,1.277,249.79,1.44
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.697
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.698
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.532
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.409
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.397
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.789
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.749
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.746
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.735
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.717
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.716
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.779
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.728
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.799
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.762
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.483
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,100,7.962904795024409,241.11,7.963,241.11,2.774
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.464
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.474
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.479
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.156
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.189
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.165
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.157
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.148
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.315
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.315
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.323
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.318
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.365
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.311
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.317
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.35
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.321
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.32
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.663
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.655
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,100,7.962904795024409,241.11,7.963,241.11,1.101
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,100,7.962904795024409,241.11,7.963,241.11,1.251
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,200,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.949
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.471
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.409
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.403
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.45
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,50,7.962904795024409,241.11,7.963,241.11,0.425
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.839
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.896
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.859
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.835
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.9,100,7.962904795024409,241.11,7.963,241.11,0.841
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.893
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.849
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,50,7.962904795024409,241.11,7.963,241.11,0.897
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,50,7.962904795024409,241.11,7.963,241.11,1.053
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,50,7.962904795024409,241.11,7.963,241.11,1.663
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,100,7.962904795024409,241.11,7.963,241.11,2.036
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.717
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.815
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.85
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,1,0.95,100,7.962904795024409,241.11,7.963,241.11,1.836
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.213
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.213
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.214
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.227
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,50,7.962904795024409,241.11,7.963,241.11,0.217
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.555
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.856
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.854
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.848
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.9,100,7.962904795024409,241.11,7.963,241.11,0.47
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.449
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.514
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.467
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,50,7.962904795024409,241.11,7.963,241.11,0.456
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,50,7.962904795024409,241.11,7.811,240.76999999999998,0.45
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.914
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.904
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.895
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.974
1639049619.5451665,1639049619.5451665-Work5,2,20,5,2,223.3267069441724,500,20,0.95,100,7.962904795024409,241.11,7.963,241.11,0.951
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.517
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.523
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.5
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.488
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.514
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.87
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.382
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.978
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.03
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.085
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.066
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.033
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.154
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,1.035
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.993
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,2.826
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,2.618
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,2.032
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,100,10.75845663062746,90.42000000000002,9.84,89.67000000000002,2.044
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,1,0.95,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,2.178
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.238
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.249
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.226
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.213
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,50,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.275
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.447
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.49
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.805
1639049619.8831959,1639049619.8831959-Work5,5,20,5,0,81.63710722472874,200,20,0.9,100,10.75845663062746,90.42000000000002,10.758,90.42000000000002,0.85
